date,day_of_week,month,is_weekend,is_monsoon,train_no,train_name,station,station_index,total_stations,departure_hour,delay_minutes,is_bottleneck
2024-04-09,Tuesday,April,False,False,12301,Howrah Rajdhani,Allahabad,4,7,15,49.9,False
2024-04-09,Tuesday,April,False,False,12301,Howrah Rajdhani,Kanpur,5,7,15,57.7,False
2024-04-09,Tuesday,April,False,False,12301,Howrah Rajdhani,New Delhi,6,7,15,63.0,False
2024-04-09,Tuesday,April,False,False,12627,Karnataka Express,Bangalore,0,7,17,0.0,False
2024-04-09,Tuesday,April,False,False,12627,Karnataka Express,Guntakal,1,7,17,8.6,False
2024-04-09,Tuesday,April,False,False,12627,Karnataka Express,Wadi,2,7,17,27.2,False
2024-04-09,Tuesday,April,False,False,12627,Karnataka Express,Solapur,3,7,17,63.8,True
2024-04-09,Tuesday,April,False,False,12627,Karnataka Express,Pune,4,7,17,89.9,False
2024-04-09,Tuesday,April,False,False,12627,Karnataka Express,Dadar,5,7,17,115.6,False
2024-04-09,Tuesday,April,False,False,12627,Karnataka Express,New Delhi,6,7,17,113.3,False
2024-04-09,Tuesday,April,False,False,12615,Grand Trunk Express,Chennai Central,0,7,12,1.5,False
2024-04-09,Tuesday,April,False,False,12615,Grand Trunk Express,Vijayawada,1,7,12,0.0,False
2024-04-09,Tuesday,April,False,False,12615,Grand Trunk Express,Warangal,2,7,12,1.7,False
2024-04-09,Tuesday,April,False,False,12615,Grand Trunk Express,Nagpur,3,7,12,47.4,True
2024-04-09,Tuesday,April,False,False,12615,Grand Trunk Express,Bhopal,4,7,12,46.8,False
2024-04-09,Tuesday,April,False,False,12615,Grand Trunk Express,Jhansi,5,7,12,53.0,False
2024-04-09,Tuesday,April,False,False,12615,Grand Trunk Express,New Delhi,6,7,12,55.6,False
2024-04-09,Tuesday,April,False,False,12431,Thiruvananthapuram Rajdhani,Thiruvananthapuram,0,6,8,0.0,False
2024-04-09,Tuesday,April,False,False,12431,Thiruvananthapuram Rajdhani,Ernakulam,1,6,8,1.3,False
2024-04-09,Tuesday,April,False,False,12431,Thiruvananthapuram Rajdhani,Shoranur,2,6,8,207.1,True
2024-04-09,Tuesday,April,False,False,12431,Thiruvananthapuram Rajdhani,Kozhikode,3,6,8,207.1,False
2024-04-09,Tuesday,April,False,False,12431,Thiruvananthapuram Rajdhani,Mangalore,4,6,8,207.4,False
2024-04-09,Tuesday,April,False,False,12431,Thiruvananthapuram Rajdhani,Mumbai Central,5,6,8,205.1,False
2024-04-10,Wednesday,April,False,False,12951,Mumbai Rajdhani,Mumbai Central,0,6,7,3.1,False
2024-04-10,Wednesday,April,False,False,12951,Mumbai Rajdhani,Vadodara,1,6,7,0.0,False
2024-04-10,Wednesday,April,False,False,12951,Mumbai Rajdhani,Ratlam,2,6,7,0.0,False
2024-04-10,Wednesday,April,False,False,12951,Mumbai Rajdhani,Kota,3,6,7,7.1,True
2024-04-10,Wednesday,April,False,False,12951,Mumbai Rajdhani,Mathura,4,6,7,9.7,False
2024-04-10,Wednesday,April,False,False,12951,Mumbai Rajdhani,New Delhi,5,6,7,15.0,False
2024-04-10,Wednesday,April,False,False,12301,Howrah Rajdhani,Howrah,0,7,13,7.7,False
2024-04-10,Wednesday,April,False,False,12301,Howrah Rajdhani,Dhanbad,1,7,13,3.6,False
2024-04-10,Wednesday,April,False,False,12301,Howrah Rajdhani,Gaya,2,7,13,2.0,False
2024-04-10,Wednesday,April,False,False,12301,Howrah Rajdhani,Mughal Sarai,3,7,13,40.3,True
2024-04-10,Wednesday,April,False,False,12301,Howrah Rajdhani,Allahabad,4,7,13,50.5,False
2024-04-10,Wednesday,April,False,False,12301,Howrah Rajdhani,Kanpur,5,7,13,71.9,False
2024-04-10,Wednesday,April,False,False,12301,Howrah Rajdhani,New Delhi,6,7,13,87.9,False
2024-04-10,Wednesday,April,False,False,12627,Karnataka Express,Bangalore,0,7,15,0.0,False
2024-04-10,Wednesday,April,False,False,12627,Karnataka Express,Guntakal,1,7,15,4.9,False
2024-04-10,Wednesday,April,False,False,12627,Karnataka Express,Wadi,2,7,15,8.1,False
2024-04-10,Wednesday,April,False,False,12627,Karnataka Express,Solapur,3,7,15,57.5,True
2024-04-10,Wednesday,April,False,False,12627,Karnataka Express,Pune,4,7,15,76.7,False
2024-04-10,Wednesday,April,False,False,12627,Karnataka Express,Dadar,5,7,15,82.3,False
2024-04-10,Wednesday,April,False,False,12627,Karnataka Express,New Delhi,6,7,15,96.1,False
2024-04-10,Wednesday,April,False,False,12615,Grand Trunk Express,Chennai Central,0,7,8,3.6,False
2024-04-10,Wednesday,April,False,False,12615,Grand Trunk Express,Vijayawada,1,7,8,1.2,False
2024-04-10,Wednesday,April,False,False,12615,Grand Trunk Express,Warangal,2,7,8,7.8,False
2024-04-10,Wednesday,April,False,False,12615,Grand Trunk Express,Nagpur,3,7,8,87.4,True
2024-04-10,Wednesday,April,False,False,12615,Grand Trunk Express,Bhopal,4,7,8,89.0,False
2024-04-10,Wednesday,April,False,False,12615,Grand Trunk Express,Jhansi,5,7,8,80.5,False
2024-04-10,Wednesday,April,False,False,12615,Grand Trunk Express,New Delhi,6,7,8,80.2,False
2024-04-10,Wednesday,April,False,False,12431,Thiruvananthapuram Rajdhani,Thiruvananthapuram,0,6,13,1.9,False
2024-04-10,Wednesday,April,False,False,12431,Thiruvananthapuram Rajdhani,Ernakulam,1,6,13,1.8,False
2024-04-10,Wednesday,April,False,False,12431,Thiruvananthapuram Rajdhani,Shoranur,2,6,13,16.5,True
2024-04-10,Wednesday,April,False,False,12431,Thiruvananthapuram Rajdhani,Kozhikode,3,6,13,16.1,False
2024-04-10,Wednesday,April,False,False,12431,Thiruvananthapuram Rajdhani,Mangalore,4,6,13,15.4,False
2024-04-10,Wednesday,April,False,False,12431,Thiruvananthapuram Rajdhani,Mumbai Central,5,6,13,26.4,False
2024-04-11,Thursday,April,False,False,12951,Mumbai Rajdhani,Mumbai Central,0,6,9,1.8,False
2024-04-11,Thursday,April,False,False,12951,Mumbai Rajdhani,Vadodara,1,6,9,0.0,False
2024-04-11,Thursday,April,False,False,12951,Mumbai Rajdhani,Ratlam,2,6,9,0.0,False
2024-04-11,Thursday,April,False,False,12951,Mumbai Rajdhani,Kota,3,6,9,51.5,True
2024-04-11,Thursday,April,False,False,12951,Mumbai Rajdhani,Mathura,4,6,9,61.8,False
2024-04-11,Thursday,April,False,False,12951,Mumbai Rajdhani,New Delhi,5,6,9,60.2,False
2024-04-11,Thursday,April,False,False,12301,Howrah Rajdhani,Howrah,0,7,18,0.0,False
2024-04-11,Thursday,April,False,False,12301,Howrah Rajdhani,Dhanbad,1,7,18,9.3,False
2024-04-11,Thursday,April,False,False,12301,Howrah Rajdhani,Gaya,2,7,18,16.1,False
2024-04-11,Thursday,April,False,False,12301,Howrah Rajdhani,Mughal Sarai,3,7,18,31.1,True
2024-04-11,Thursday,April,False,False,12301,Howrah Rajdhani,Allahabad,4,7,18,43.4,False
2024-04-11,Thursday,April,False,False,12301,Howrah Rajdhani,Kanpur,5,7,18,37.4,False
2024-04-11,Thursday,April,False,False,12301,Howrah Rajdhani,New Delhi,6,7,18,36.9,False
2024-04-11,Thursday,April,False,False,12627,Karnataka Express,Bangalore,0,7,14,0.2,False
2024-04-11,Thursday,April,False,False,12627,Karnataka Express,Guntakal,1,7,14,2.8,False
2024-04-11,Thursday,April,False,False,12627,Karnataka Express,Wadi,2,7,14,8.8,False
2024-04-11,Thursday,April,False,False,12627,Karnataka Express,Solapur,3,7,14,47.5,True
2024-04-11,Thursday,April,False,False,12627,Karnataka Express,Pune,4,7,14,56.3,False
2024-04-11,Thursday,April,False,False,12627,Karnataka Express,Dadar,5,7,14,68.4,False
2024-04-11,Thursday,April,False,False,12627,Karnataka Express,New Delhi,6,7,14,78.4,False
2024-04-11,Thursday,April,False,False,12615,Grand Trunk Express,Chennai Central,0,7,20,0.0,False
2024-04-11,Thursday,April,False,False,12615,Grand Trunk Express,Vijayawada,1,7,20,0.0,False
2024-04-11,Thursday,April,False,False,12615,Grand Trunk Express,Warangal,2,7,20,23.2,False
2024-04-11,Thursday,April,False,False,12615,Grand Trunk Express,Nagpur,3,7,20,36.2,True
2024-04-11,Thursday,April,False,False,12615,Grand Trunk Express,Bhopal,4,7,20,31.3,False
2024-04-11,Thursday,April,False,False,12615,Grand Trunk Express,Jhansi,5,7,20,31.7,False
2024-04-11,Thursday,April,False,False,12615,Grand Trunk Express,New Delhi,6,7,20,39.3,False
2024-04-11,Thursday,April,False,False,12431,Thiruvananthapuram Rajdhani,Thiruvananthapuram,0,6,17,0.0,False
2024-04-11,Thursday,April,False,False,12431,Thiruvananthapuram Rajdhani,Ernakulam,1,6,17,9.7,False
2024-04-11,Thursday,April,False,False,12431,Thiruvananthapuram Rajdhani,Shoranur,2,6,17,18.9,True
2024-04-11,Thursday,April,False,False,12431,Thiruvananthapuram Rajdhani,Kozhikode,3,6,17,26.9,False
2024-04-11,Thursday,April,False,False,12431,Thiruvananthapuram Rajdhani,Mangalore,4,6,17,40.4,False
2024-04-11,Thursday,April,False,False,12431,Thiruvananthapuram Rajdhani,Mumbai Central,5,6,17,66.7,False
2024-04-12,Friday,April,False,False,12951,Mumbai Rajdhani,Mumbai Central,0,6,11,4.4,False
2024-04-12,Friday,April,False,False,12951,Mumbai Rajdhani,Vadodara,1,6,11,0.0,False
2024-04-12,Friday,April,False,False,12951,Mumbai Rajdhani,Ratlam,2,6,11,0.0,False
2024-04-12,Friday,April,False,False,12951,Mumbai Rajdhani,Kota,3,6,11,46.1,True
2024-04-12,Friday,April,False,False,12951,Mumbai Rajdhani,Mathura,4,6,11,51.2,False
2024-04-12,Friday,April,False,False,12951,Mumbai Rajdhani,New Delhi,5,6,11,46.0,False
2024-04-12,Friday,April,False,False,12301,Howrah Rajdhani,Howrah,0,7,17,0.0,False
2024-04-12,Friday,April,False,False,12301,Howrah Rajdhani,Dhanbad,1,7,17,12.1,False
2024-04-12,Friday,April,False,False,12301,Howrah Rajdhani,Gaya,2,7,17,20.9,False
2024-04-12,Friday,April,False,False,12301,Howrah Rajdhani,Mughal Sarai,3,7,17,28.1,True
2024-04-12,Friday,April,False,False,12301,Howrah Rajdhani,Allahabad,4,7,17,43.4,False
2024-04-12,Friday,April,False,False,12301,Howrah Rajdhani,Kanpur,5,7,17,54.3,False
2024-04-12,Friday,April,False,False,12301,Howrah Rajdhani,New Delhi,6,7,17,52.2,False
2024-04-12,Friday,April,False,False,12627,Karnataka Express,Bangalore,0,7,17,0.2,False
2024-04-12,Friday,April,False,False,12627,Karnataka Express,Guntakal,1,7,17,10.2,False
2024-04-12,Friday,April,False,False,12627,Karnataka Express,Wadi,2,7,17,30.8,False
2024-04-12,Friday,April,False,False,12627,Karnataka Express,Solapur,3,7,17,85.4,True
2024-04-12,Friday,April,False,False,12627,Karnataka Express,Pune,4,7,17,107.2,False
2024-04-12,Friday,April,False,False,12627,Karnataka Express,Dadar,5,7,17,117.9,False
2024-04-12,Friday,April,False,False,12627,Karnataka Express,New Delhi,6,7,17,109.6,False
2024-04-12,Friday,April,False,False,12615,Grand Trunk Express,Chennai Central,0,7,12,2.7,False
2024-04-12,Friday,April,False,False,12615,Grand Trunk Express,Vijayawada,1,7,12,0.0,False
2024-04-12,Friday,April,False,False,12615,Grand Trunk Express,Warangal,2,7,12,2.9,False
2024-04-12,Friday,April,False,False,12615,Grand Trunk Express,Nagpur,3,7,12,16.7,True
2024-04-12,Friday,April,False,False,12615,Grand Trunk Express,Bhopal,4,7,12,7.7,False
2024-04-12,Friday,April,False,False,12615,Grand Trunk Express,Jhansi,5,7,12,5.4,False
2024-04-12,Friday,April,False,False,12615,Grand Trunk Express,New Delhi,6,7,12,20.0,False
2024-04-12,Friday,April,False,False,12431,Thiruvananthapuram Rajdhani,Thiruvananthapuram,0,6,14,3.2,False
2024-04-12,Friday,April,False,False,12431,Thiruvananthapuram Rajdhani,Ernakulam,1,6,14,0.0,False
2024-04-12,Friday,April,False,False,12431,Thiruvananthapuram Rajdhani,Shoranur,2,6,14,18.7,True
2024-04-12,Friday,April,False,False,12431,Thiruvananthapuram Rajdhani,Kozhikode,3,6,14,12.6,False
2024-04-12,Friday,April,False,False,12431,Thiruvananthapuram Rajdhani,Mangalore,4,6,14,23.2,False
2024-04-12,Friday,April,False,False,12431,Thiruvananthapuram Rajdhani,Mumbai Central,5,6,14,31.8,False
2024-04-13,Saturday,April,True,False,12951,Mumbai Rajdhani,Mumbai Central,0,6,8,0.0,False
2024-04-13,Saturday,April,True,False,12951,Mumbai Rajdhani,Vadodara,1,6,8,0.0,False
2024-04-13,Saturday,April,True,False,12951,Mumbai Rajdhani,Ratlam,2,6,8,0.5,False
2024-04-13,Saturday,April,True,False,12951,Mumbai Rajdhani,Kota,3,6,8,22.0,True
2024-04-13,Saturday,April,True,False,12951,Mumbai Rajdhani,Mathura,4,6,8,4.7,False
2024-04-13,Saturday,April,True,False,12951,Mumbai Rajdhani,New Delhi,5,6,8,0.0,False
2024-04-13,Saturday,April,True,False,12301,Howrah Rajdhani,Howrah,0,7,11,0.0,False
2024-04-13,Saturday,April,True,False,12301,Howrah Rajdhani,Dhanbad,1,7,11,0.0,False
2024-04-13,Saturday,April,True,False,12301,Howrah Rajdhani,Gaya,2,7,11,0.0,False
2024-04-13,Saturday,April,True,False,12301,Howrah Rajdhani,Mughal Sarai,3,7,11,61.6,True
2024-04-13,Saturday,April,True,False,12301,Howrah Rajdhani,Allahabad,4,7,11,59.1,False
2024-04-13,Saturday,April,True,False,12301,Howrah Rajdhani,Kanpur,5,7,11,62.0,False
2024-04-13,Saturday,April,True,False,12301,Howrah Rajdhani,New Delhi,6,7,11,56.4,False
2024-04-13,Saturday,April,True,False,12627,Karnataka Express,Bangalore,0,7,13,0.0,False
2024-04-13,Saturday,April,True,False,12627,Karnataka Express,Guntakal,1,7,13,0.0,False
2024-04-13,Saturday,April,True,False,12627,Karnataka Express,Wadi,2,7,13,0.0,False
2024-04-13,Saturday,April,True,False,12627,Karnataka Express,Solapur,3,7,13,35.5,True
2024-04-13,Saturday,April,True,False,12627,Karnataka Express,Pune,4,7,13,28.9,False
2024-04-13,Saturday,April,True,False,12627,Karnataka Express,Dadar,5,7,13,39.0,False
2024-04-13,Saturday,April,True,False,12627,Karnataka Express,New Delhi,6,7,13,63.1,False
2024-04-13,Saturday,April,True,False,12615,Grand Trunk Express,Chennai Central,0,7,11,1.0,False
2024-04-13,Saturday,April,True,False,12615,Grand Trunk Express,Vijayawada,1,7,11,0.0,False
2024-04-13,Saturday,April,True,False,12615,Grand Trunk Express,Warangal,2,7,11,0.0,False
2024-04-13,Saturday,April,True,False,12615,Grand Trunk Express,Nagpur,3,7,11,5.5,True
2024-04-13,Saturday,April,True,False,12615,Grand Trunk Express,Bhopal,4,7,11,5.7,False
2024-04-13,Saturday,April,True,False,12615,Grand Trunk Express,Jhansi,5,7,11,0.0,False
2024-04-13,Saturday,April,True,False,12615,Grand Trunk Express,New Delhi,6,7,11,0.0,False
2024-04-13,Saturday,April,True,False,12431,Thiruvananthapuram Rajdhani,Thiruvananthapuram,0,6,20,0.0,False
2024-04-13,Saturday,April,True,False,12431,Thiruvananthapuram Rajdhani,Ernakulam,1,6,20,18.2,False
2024-04-13,Saturday,April,True,False,12431,Thiruvananthapuram Rajdhani,Shoranur,2,6,20,37.8,True
2024-04-13,Saturday,April,True,False,12431,Thiruvananthapuram Rajdhani,Kozhikode,3,6,20,33.6,False
2024-04-13,Saturday,April,True,False,12431,Thiruvananthapuram Rajdhani,Mangalore,4,6,20,31.5,False
2024-04-13,Saturday,April,True,False,12431,Thiruvananthapuram Rajdhani,Mumbai Central,5,6,20,22.1,False
2024-04-14,Sunday,April,True,False,12951,Mumbai Rajdhani,Mumbai Central,0,6,18,0.0,False
2024-04-14,Sunday,April,True,False,12951,Mumbai Rajdhani,Vadodara,1,6,18,17.1,False
2024-04-14,Sunday,April,True,False,12951,Mumbai Rajdhani,Ratlam,2,6,18,41.3,False
2024-04-14,Sunday,April,True,False,12951,Mumbai Rajdhani,Kota,3,6,18,58.6,True
2024-04-14,Sunday,April,True,False,12951,Mumbai Rajdhani,Mathura,4,6,18,59.7,False
2024-04-14,Sunday,April,True,False,12951,Mumbai Rajdhani,New Delhi,5,6,18,62.3,False
2024-04-14,Sunday,April,True,False,12301,Howrah Rajdhani,Howrah,0,7,14,0.0,False
2024-04-14,Sunday,April,True,False,12301,Howrah Rajdhani,Dhanbad,1,7,14,0.0,False
2024-04-14,Sunday,April,True,False,12301,Howrah Rajdhani,Gaya,2,7,14,0.0,False
2024-04-14,Sunday,April,True,False,12301,Howrah Rajdhani,Mughal Sarai,3,7,14,5.5,True
2024-04-14,Sunday,April,True,False,12301,Howrah Rajdhani,Allahabad,4,7,14,10.6,False
2024-04-14,Sunday,April,True,False,12301,Howrah Rajdhani,Kanpur,5,7,14,26.8,False
2024-04-14,Sunday,April,True,False,12301,Howrah Rajdhani,New Delhi,6,7,14,43.6,False
2024-04-14,Sunday,April,True,False,12627,Karnataka Express,Bangalore,0,7,13,0.0,False
2024-04-14,Sunday,April,True,False,12627,Karnataka Express,Guntakal,1,7,13,0.0,False
2024-04-14,Sunday,April,True,False,12627,Karnataka Express,Wadi,2,7,13,0.0,False
2024-04-14,Sunday,April,True,False,12627,Karnataka Express,Solapur,3,7,13,52.2,True
2024-04-14,Sunday,April,True,False,12627,Karnataka Express,Pune,4,7,13,38.3,False
2024-04-14,Sunday,April,True,False,12627,Karnataka Express,Dadar,5,7,13,55.4,False
2024-04-14,Sunday,April,True,False,12627,Karnataka Express,New Delhi,6,7,13,67.4,False
2024-04-14,Sunday,April,True,False,12615,Grand Trunk Express,Chennai Central,0,7,16,8.2,False
2024-04-14,Sunday,April,True,False,12615,Grand Trunk Express,Vijayawada,1,7,16,3.8,False
2024-04-14,Sunday,April,True,False,12615,Grand Trunk Express,Warangal,2,7,16,19.4,False
2024-04-14,Sunday,April,True,False,12615,Grand Trunk Express,Nagpur,3,7,16,35.3,True
2024-04-14,Sunday,April,True,False,12615,Grand Trunk Express,Bhopal,4,7,16,48.6,False
2024-04-14,Sunday,April,True,False,12615,Grand Trunk Express,Jhansi,5,7,16,70.9,False
2024-04-14,Sunday,April,True,False,12615,Grand Trunk Express,New Delhi,6,7,16,82.6,False
2024-04-14,Sunday,April,True,False,12431,Thiruvananthapuram Rajdhani,Thiruvananthapuram,0,6,7,0.0,False
2024-04-14,Sunday,April,True,False,12431,Thiruvananthapuram Rajdhani,Ernakulam,1,6,7,0.0,False
2024-04-14,Sunday,April,True,False,12431,Thiruvananthapuram Rajdhani,Shoranur,2,6,7,17.6,True
2024-04-14,Sunday,April,True,False,12431,Thiruvananthapuram Rajdhani,Kozhikode,3,6,7,18.1,False
2024-04-14,Sunday,April,True,False,12431,Thiruvananthapuram Rajdhani,Mangalore,4,6,7,10.2,False
2024-04-14,Sunday,April,True,False,12431,Thiruvananthapuram Rajdhani,Mumbai Central,5,6,7,4.5,False
2024-04-15,Monday,April,False,False,12951,Mumbai Rajdhani,Mumbai Central,0,6,13,5.4,False
2024-04-15,Monday,April,False,False,12951,Mumbai Rajdhani,Vadodara,1,6,13,2.4,False
2024-04-15,Monday,April,False,False,12951,Mumbai Rajdhani,Ratlam,2,6,13,6.7,False
2024-04-15,Monday,April,False,False,12951,Mumbai Rajdhani,Kota,3,6,13,58.2,True
2024-04-15,Monday,April,False,False,12951,Mumbai Rajdhani,Mathura,4,6,13,51.7,False
2024-04-15,Monday,April,False,False,12951,Mumbai Rajdhani,New Delhi,5,6,13,62.6,False
2024-04-15,Monday,April,False,False,12301,Howrah Rajdhani,Howrah,0,7,7,0.0,False
2024-04-15,Monday,April,False,False,12301,Howrah Rajdhani,Dhanbad,1,7,7,0.0,False
2024-04-15,Monday,April,False,False,12301,Howrah Rajdhani,Gaya,2,7,7,0.0,False
2024-04-15,Monday,April,False,False,12301,Howrah Rajdhani,Mughal Sarai,3,7,7,4.1,True
2024-04-15,Monday,April,False,False,12301,Howrah Rajdhani,Allahabad,4,7,7,0.0,False
2024-04-15,Monday,April,False,False,12301,Howrah Rajdhani,Kanpur,5,7,7,0.0,False
2024-04-15,Monday,April,False,False,12301,Howrah Rajdhani,New Delhi,6,7,7,0.0,False
2024-04-15,Monday,April,False,False,12627,Karnataka Express,Bangalore,0,7,16,3.5,False
2024-04-15,Monday,April,False,False,12627,Karnataka Express,Guntakal,1,7,16,12.7,False
2024-04-15,Monday,April,False,False,12627,Karnataka Express,Wadi,2,7,16,28.5,False
2024-04-15,Monday,April,False,False,12627,Karnataka Express,Solapur,3,7,16,116.0,True
2024-04-15,Monday,April,False,False,12627,Karnataka Express,Pune,4,7,16,132.8,False
2024-04-15,Monday,April,False,False,12627,Karnataka Express,Dadar,5,7,16,156.3,False
2024-04-15,Monday,April,False,False,12627,Karnataka Express,New Delhi,6,7,16,174.1,False
2024-04-15,Monday,April,False,False,12615,Grand Trunk Express,Chennai Central,0,7,18,1.0,False
2024-04-15,Monday,April,False,False,12615,Grand Trunk Express,Vijayawada,1,7,18,12.2,False
2024-04-15,Monday,April,False,False,12615,Grand Trunk Express,Warangal,2,7,18,27.7,False
2024-04-15,Monday,April,False,False,12615,Grand Trunk Express,Nagpur,3,7,18,44.4,True
2024-04-15,Monday,April,False,False,12615,Grand Trunk Express,Bhopal,4,7,18,65.7,False
2024-04-15,Monday,April,False,False,12615,Grand Trunk Express,Jhansi,5,7,18,52.5,False
2024-04-15,Monday,April,False,False,12615,Grand Trunk Express,New Delhi,6,7,18,58.7,False
2024-04-15,Monday,April,False,False,12431,Thiruvananthapuram Rajdhani,Thiruvananthapuram,0,6,14,0.0,False
2024-04-15,Monday,April,False,False,12431,Thiruvananthapuram Rajdhani,Ernakulam,1,6,14,0.0,False
2024-04-15,Monday,April,False,False,12431,Thiruvananthapuram Rajdhani,Shoranur,2,6,14,47.6,True
2024-04-15,Monday,April,False,False,12431,Thiruvananthapuram Rajdhani,Kozhikode,3,6,14,46.9,False
2024-04-15,Monday,April,False,False,12431,Thiruvananthapuram Rajdhani,Mangalore,4,6,14,62.2,False
2024-04-15,Monday,April,False,False,12431,Thiruvananthapuram Rajdhani,Mumbai Central,5,6,14,66.9,False
2024-04-16,Tuesday,April,False,False,12951,Mumbai Rajdhani,Mumbai Central,0,6,8,8.8,False
2024-04-16,Tuesday,April,False,False,12951,Mumbai Rajdhani,Vadodara,1,6,8,11.2,False
2024-04-16,Tuesday,April,False,False,12951,Mumbai Rajdhani,Ratlam,2,6,8,7.3,False
2024-04-16,Tuesday,April,False,False,12951,Mumbai Rajdhani,Kota,3,6,8,13.2,True
2024-04-16,Tuesday,April,False,False,12951,Mumbai Rajdhani,Mathura,4,6,8,13.3,False
2024-04-16,Tuesday,April,False,False,12951,Mumbai Rajdhani,New Delhi,5,6,8,16.9,False
2024-04-16,Tuesday,April,False,False,12301,Howrah Rajdhani,Howrah,0,7,12,0.0,False
2024-04-16,Tuesday,April,False,False,12301,Howrah Rajdhani,Dhanbad,1,7,12,0.0,False
2024-04-16,Tuesday,April,False,False,12301,Howrah Rajdhani,Gaya,2,7,12,2.4,False
2024-04-16,Tuesday,April,False,False,12301,Howrah Rajdhani,Mughal Sarai,3,7,12,0.0,True
2024-04-16,Tuesday,April,False,False,12301,Howrah Rajdhani,Allahabad,4,7,12,3.6,False
2024-04-16,Tuesday,April,False,False,12301,Howrah Rajdhani,Kanpur,5,7,12,7.6,False
2024-04-16,Tuesday,April,False,False,12301,Howrah Rajdhani,New Delhi,6,7,12,21.5,False
2024-04-16,Tuesday,April,False,False,12627,Karnataka Express,Bangalore,0,7,16,0.0,False
2024-04-16,Tuesday,April,False,False,12627,Karnataka Express,Guntakal,1,7,16,5.8,False
2024-04-16,Tuesday,April,False,False,12627,Karnataka Express,Wadi,2,7,16,13.3,False
2024-04-16,Tuesday,April,False,False,12627,Karnataka Express,Solapur,3,7,16,83.2,True
2024-04-16,Tuesday,April,False,False,12627,Karnataka Express,Pune,4,7,16,93.8,False
2024-04-16,Tuesday,April,False,False,12627,Karnataka Express,Dadar,5,7,16,120.8,False
2024-04-16,Tuesday,April,False,False,12627,Karnataka Express,New Delhi,6,7,16,128.4,False
2024-04-16,Tuesday,April,False,False,12615,Grand Trunk Express,Chennai Central,0,7,12,0.0,False
2024-04-16,Tuesday,April,False,False,12615,Grand Trunk Express,Vijayawada,1,7,12,0.0,False
2024-04-16,Tuesday,April,False,False,12615,Grand Trunk Express,Warangal,2,7,12,3.0,False
2024-04-16,Tuesday,April,False,False,12615,Grand Trunk Express,Nagpur,3,7,12,16.7,True
2024-04-16,Tuesday,April,False,False,12615,Grand Trunk Express,Bhopal,4,7,12,25.5,False
2024-04-16,Tuesday,April,False,False,12615,Grand Trunk Express,Jhansi,5,7,12,16.7,False
2024-04-16,Tuesday,April,False,False,12615,Grand Trunk Express,New Delhi,6,7,12,33.5,False
2024-04-16,Tuesday,April,False,False,12431,Thiruvananthapuram Rajdhani,Thiruvananthapuram,0,6,21,0.0,False
2024-04-16,Tuesday,April,False,False,12431,Thiruvananthapuram Rajdhani,Ernakulam,1,6,21,16.9,False
2024-04-16,Tuesday,April,False,False,12431,Thiruvananthapuram Rajdhani,Shoranur,2,6,21,31.3,True
2024-04-16,Tuesday,April,False,False,12431,Thiruvananthapuram Rajdhani,Kozhikode,3,6,21,32.0,False
2024-04-16,Tuesday,April,False,False,12431,Thiruvananthapuram Rajdhani,Mangalore,4,6,21,42.8,False
2024-04-16,Tuesday,April,False,False,12431,Thiruvananthapuram Rajdhani,Mumbai Central,5,6,21,46.2,False
2024-04-17,Wednesday,April,False,False,12951,Mumbai Rajdhani,Mumbai Central,0,6,18,0.0,False
2024-04-17,Wednesday,April,False,False,12951,Mumbai Rajdhani,Vadodara,1,6,18,17.8,False
2024-04-17,Wednesday,April,False,False,12951,Mumbai Rajdhani,Ratlam,2,6,18,24.0,False
2024-04-17,Wednesday,April,False,False,12951,Mumbai Rajdhani,Kota,3,6,18,44.1,True
2024-04-17,Wednesday,April,False,False,12951,Mumbai Rajdhani,Mathura,4,6,18,57.9,False
2024-04-17,Wednesday,April,False,False,12951,Mumbai Rajdhani,New Delhi,5,6,18,53.0,False
2024-04-17,Wednesday,April,False,False,12301,Howrah Rajdhani,Howrah,0,7,20,10.0,False
2024-04-17,Wednesday,April,False,False,12301,Howrah Rajdhani,Dhanbad,1,7,20,25.7,False
2024-04-17,Wednesday,April,False,False,12301,Howrah Rajdhani,Gaya,2,7,20,50.4,False
2024-04-17,Wednesday,April,False,False,12301,Howrah Rajdhani,Mughal Sarai,3,7,20,63.1,True
2024-04-17,Wednesday,April,False,False,12301,Howrah Rajdhani,Allahabad,4,7,20,62.3,False
2024-04-17,Wednesday,April,False,False,12301,Howrah Rajdhani,Kanpur,5,7,20,66.3,False
2024-04-17,Wednesday,April,False,False,12301,Howrah Rajdhani,New Delhi,6,7,20,68.3,False
2024-04-17,Wednesday,April,False,False,12627,Karnataka Express,Bangalore,0,7,10,0.0,False
2024-04-17,Wednesday,April,False,False,12627,Karnataka Express,Guntakal,1,7,10,0.0,False
2024-04-17,Wednesday,April,False,False,12627,Karnataka Express,Wadi,2,7,10,1.0,False
2024-04-17,Wednesday,April,False,False,12627,Karnataka Express,Solapur,3,7,10,6.1,True
2024-04-17,Wednesday,April,False,False,12627,Karnataka Express,Pune,4,7,10,9.1,False
2024-04-17,Wednesday,April,False,False,12627,Karnataka Express,Dadar,5,7,10,4.4,False
2024-04-17,Wednesday,April,False,False,12627,Karnataka Express,New Delhi,6,7,10,0.0,False
2024-04-17,Wednesday,April,False,False,12615,Grand Trunk Express,Chennai Central,0,7,14,0.0,False
